,Time,1m,1m_intensity,1m_return,10cm,10cm_intensity,10cm_return,1cm,1cm_intensity,1cm_return,1mm,1mm_intensity,1mm_return,100um,100um_intensity,100um_return
28,2025-02-05 08:41:50.815818,1180,9.375453509028707e+33,83.22118644067797,1131,9.636228340729474e+33,82.85145888594164,1109,9.795104730009171e+33,82.90441839495041,1103,9.783574458313163e+33,82.97461468721669,923,1.0917091766677844e+34,83.10184182015168
29,2025-02-05 08:41:50.866521,1393,6.215979851634749e+34,84.56281407035176,1348,6.407580218798963e+34,84.64317507418397,1332,6.4791810447940385e+34,84.52927927927928,1331,6.484048949410713e+34,84.54470323065364,1125,7.596687357411425e+34,84.48088888888888
30,2025-02-05 08:41:50.917056,1428,1.083962586590357e+35,84.13095238095238,1383,5.6407605854179535e+34,84.00433839479393,1366,5.697878523612906e+34,84.15446559297219,1359,5.721962722588811e+34,84.12582781456953,1194,6.1613184186291425e+34,83.74539363484087
31,2025-02-05 08:41:50.967665,1328,1.288056935945274e+35,86.5007530120482,1282,1.3331591375246591e+35,86.2191887675507,1275,1.340198146539722e+35,86.28078431372549,1272,1.3433589912249547e+35,86.25628930817611,1106,1.5398133864362865e+35,86.67992766726944
32,2025-02-05 08:41:51.017933,1456,5.790088083364747e+34,85.17445054945055,1426,5.906885105279149e+34,84.95161290322581,1418,5.937690329900865e+34,84.85754583921016,1414,5.953223479814063e+34,84.8939179632249,1242,2.023209882518816e+34,84.7890499194847
33,2025-02-05 08:41:51.068350,1170,1.3973542228135312e+35,84.9025641025641,1130,1.4457105024350325e+35,84.80973451327434,1114,1.465832348608972e+35,84.83213644524237,1111,1.4696296496694258e+35,84.84608460846084,945,1.6805555533536316e+35,85.37354497354498
34,2025-02-05 08:41:51.118695,1281,2.8219948441555096e+34,84.36768149882904,1252,2.878796871571764e+34,84.1094249201278,1239,2.9075596018893107e+34,83.96933010492333,1236,2.914616785389041e+34,83.96278317152104,1059,3.349448654075267e+34,83.43720491029273
35,2025-02-05 08:41:51.168815,1332,5.1513645584695483e+33,81.66591591591592,1287,5.220420885879887e+33,81.75369075369075,1257,5.245487410279367e+33,81.56245027844074,1245,5.252984294306445e+33,81.72208835341365,1085,5.517038761646717e+33,81.86451612903225
36,2025-02-05 08:41:51.219225,1264,1.123019760244725e+35,84.22151898734177,1229,1.1541294512697636e+35,84.08218063466232,1218,1.1644058181233634e+35,83.97947454844007,1214,1.1682424106048224e+35,83.95963756177925,1041,1.189442288134026e+35,83.47838616714698
37,2025-02-05 08:41:51.269886,1262,7.531768365617104e+33,83.34310618066561,1230,7.640510802178013e+33,83.08861788617887,1223,7.684242262206776e+33,83.01717089125103,1222,7.690530512830514e+33,83.0392798690671,1075,8.226856174042366e+33,83.0139534883721
38,2025-02-05 08:41:51.320517,1035,1.2615929840273724e+35,83.88019323671497,998,1.3069328038184867e+35,83.95691382765531,984,1.3246195465276145e+35,84.07825203252033,981,1.3286703708289223e+35,84.02548419979613,836,1.5507871674762784e+35,84.67583732057416
39,2025-02-05 08:41:51.370835,1076,8.56166795394527e+34,85.62546468401487,1043,8.82227563564647e+34,85.36625119846596,1038,8.863050674987408e+34,85.35549132947978,1035,8.887014706733311e+34,85.36908212560387,885,1.0344416607997563e+35,85.00338983050847
40,2025-02-05 08:41:51.421094,1031,4.4069018233857065e+33,84.03782735208536,1002,4.3739308969809e+33,83.86127744510978,990,4.354688347885358e+33,84.06969696969696,980,4.326193027626621e+33,84.31632653061224,837,4.296751605127874e+33,84.86021505376344
41,2025-02-05 08:41:51.471307,1120,5.505163820881058e+33,82.99642857142857,1096,5.576800222431636e+33,82.9014598540146,1088,5.584952535187826e+33,82.84283088235294,1085,5.583925792498575e+33,82.89861751152074,919,5.81455626471884e+33,83.06311207834602
42,2025-02-05 08:41:51.521656,1048,2.3764936778157075e+34,83.94370229007633,1014,2.4367883956306264e+34,83.61932938856016,1012,2.4416041829737695e+34,83.64328063241106,1009,2.4488636602273813e+34,83.56293359762141,883,2.736496255897925e+34,83.85503963759909
43,2025-02-05 08:41:51.572266,970,2.065593554033799e+34,83.92680412371134,933,2.0340231237055825e+34,83.86923901393355,928,2.043055477429403e+34,83.89008620689656,927,2.045259420770751e+34,83.88133764832794,789,2.344028788413836e+34,83.84664131812421
44,2025-02-05 08:41:51.624250,1217,5.209230635660155e+34,84.13311421528348,1179,5.364979567523692e+34,83.89312977099236,1171,5.398580395055326e+34,83.90606319385141,1168,5.412446611823448e+34,83.93664383561644,999,6.270810943424136e+34,83.84784784784785
45,2025-02-05 08:41:51.674882,1355,1.7389374386741252e+35,83.18081180811808,1306,1.8007365417103725e+35,83.01454823889739,1289,1.8237924051062915e+35,82.99069045771917,1280,1.836476310751614e+35,82.82578125,961,2.429713173491576e+35,84.90322580645162
46,2025-02-05 08:41:51.725184,1395,5.334318428470005e+33,84.81075268817204,1357,5.404708367975257e+33,84.67354458364038,1348,5.414274410826957e+33,84.54451038575668,1343,5.43443179880472e+33,84.55026061057335,988,5.378684003561334e+33,87.38157894736842
47,2025-02-05 08:41:51.775673,1369,6.536950175571148e+34,84.40467494521549,1312,6.796433818352897e+34,84.34298780487805,1295,6.884273234103302e+34,84.22779922779922,1293,6.894921761920941e+34,84.19412219644238,994,8.839491841967289e+34,86.16599597585513
48,2025-02-05 08:41:51.824554,1244,2.184618027429064e+34,86.5056270096463,1185,2.2768001600313686e+34,86.41940928270043,1173,2.299994374225177e+34,86.35123614663257,1170,2.304364161818045e+34,86.31965811965811,1020,2.5748273083866525e+34,86.49117647058823
49,2025-02-05 08:41:51.875201,1291,5.332514564126959e+34,87.01006971340047,1240,5.528776801231288e+34,86.88387096774194,1234,5.554210053719002e+34,86.93922204213938,1232,5.56177622849022e+34,86.94399350649351,1054,6.443310270531694e+34,86.79127134724858
50,2025-02-05 08:41:51.925424,1297,4.901554851125348e+34,85.52197378565921,1243,5.0972443297692105e+34,85.30088495575221,1235,5.128814890338469e+34,85.34089068825911,1233,5.135683373790114e+34,85.32441200324412,1060,5.913161331599298e+34,85.88490566037736
51,2025-02-05 08:41:51.978715,1249,6.710913174510279e+33,86.0648518815052,1193,6.801254724756581e+33,86.13579212070411,1181,6.824947998544132e+33,86.13039796782388,1176,6.853965634592362e+33,86.18452380952381,1004,7.583141853910671e+33,85.99601593625498
52,2025-02-05 08:41:52.029922,1228,2.4630374900743045e+34,86.52524429967427,1171,2.546307851745733e+34,86.9607173356106,1160,2.5673739103951242e+34,86.95517241379311,1155,2.5784880831673976e+34,86.87878787878788,1011,2.906768749661886e+34,86.56478733926805
53,2025-02-05 08:41:52.081224,1205,8.102159426037017e+34,85.8207468879668,1159,8.411370711732325e+34,85.52200172562554,1149,8.478357683019074e+34,85.57006092254134,1142,8.52719767346203e+34,85.54028021015762,973,3.4226269087505512e+34,85.88283658787256
54,2025-02-05 08:41:52.133887,1231,6.165203368901104e+34,86.69455727051178,1178,6.421345863134495e+34,86.6213921901528,1168,6.474791913625309e+34,86.49657534246575,1158,6.526075909337159e+34,86.52417962003454,996,7.544480151997008e+34,85.99397590361446
55,2025-02-05 08:41:52.178698,1148,5.339128135546784e+34,84.4773519163763,1098,5.562727382530654e+34,84.1120218579235,1085,5.627730671591029e+34,83.9889400921659,1080,5.652130043438384e+34,83.89074074074074,912,6.500900767884722e+34,84.33114035087719
56,2025-02-05 08:41:52.228293,1057,9.315306318610846e+33,86.52317880794702,1012,9.588233978411661e+33,86.13537549407114,1002,9.648020630214929e+33,85.99600798403193,993,9.735464925956839e+33,85.94461228600201,858,1.0683997248852873e+34,86.3986013986014
57,2025-02-05 08:41:52.278477,946,4.0154406395857064e+33,85.74101479915433,907,4.0895836454640027e+33,85.36163175303197,899,4.0862344639341214e+33,85.3337041156841,895,4.084537420555571e+33,85.3217877094972,771,4.183849098549593e+33,85.26199740596628
58,2025-02-05 08:41:52.333229,972,1.0861300408568046e+35,85.11111111111111,941,1.1209612159862256e+35,85.02869287991498,930,1.1336435432614688e+35,85.0236559139785,925,2.723469106957011e+34,85.0345945945946,793,3.109196907120279e+34,85.06179066834804
59,2025-02-05 08:41:52.383631,860,8.890722834843731e+34,85.27906976744185,829,9.21025362856495e+34,85.30518697225573,819,9.320529224950735e+34,85.10500610500611,816,9.352606102734244e+34,85.08946078431373,712,2.401410927003431e+34,85.43820224719101
60,2025-02-05 08:41:52.435144,884,4.490753587307074e+34,83.38235294117646,853,4.637198362002137e+34,83.22157092614303,849,4.656942077290777e+34,83.23203769140164,842,4.693535553920812e+34,83.29691211401425,724,5.396795362813996e+34,84.02209944751381
61,2025-02-05 08:41:52.483297,888,3.7394504862703234e+33,87.6554054054054,869,3.7595206922727846e+33,87.53049482163406,864,3.781277177760475e+33,87.50462962962963,861,3.7941532054590725e+33,87.4239256678281,736,3.9527858704022454e+33,87.6399456521739
62,2025-02-05 08:41:52.530520,1092,1.4276570811582338e+35,83.23351648351648,1055,1.4758631769143466e+35,83.24265402843602,1040,1.4956027161557032e+35,83.3798076923077,1028,1.5121913047458042e+35,83.33268482490273,886,1.6786483635206973e+35,82.90067720090293
63,2025-02-05 08:41:52.581055,1137,6.710827278108431e+34,84.29639401934917,1107,6.881390535190906e+34,84.1869918699187,1100,6.92518120223301e+34,84.20636363636363,1098,6.937795375565675e+34,84.22950819672131,936,8.096470174749913e+34,84.11004273504274
64,2025-02-05 08:41:52.631315,1295,4.0256089664188673e+34,82.96833976833977,1250,4.154805514460971e+34,82.7664,1239,4.191692407648268e+34,82.79418886198548,1236,4.200420716613159e+34,82.80744336569579,1076,4.766886860367339e+34,82.27602230483271
65,2025-02-05 08:41:52.681780,1255,7.936627652009239e+34,83.12350597609561,1216,8.179419276211496e+34,82.87582236842105,1202,8.27022617857653e+34,82.78951747088186,1193,8.329620136821886e+34,82.87594300083822,1041,9.478911253139602e+34,83.56772334293949
66,2025-02-05 08:41:52.732439,1337,9.001209830404792e+34,83.22438294689604,1284,9.350465612179039e+34,83.12616822429906,1270,9.450727062357152e+34,83.05826771653544,1268,9.46422434940266e+34,83.10410094637224,1076,1.1094887143254591e+35,82.7546468401487
67,2025-02-05 08:41:52.782671,1362,1.6741068037265507e+34,82.21071953010279,1315,1.7203470991308576e+34,82.1916349809886,1295,1.7427718047853692e+34,82.192277992278,1285,1.747991719831473e+34,82.23657587548638,1133,1.927289357392041e+34,82.32127096204766
68,2025-02-05 08:41:52.833026,1229,7.663535505920363e+34,85.50284784377543,1183,7.941889104525248e+34,85.40152155536771,1172,8.011854915490275e+34,85.3933447098976,1165,8.055394262039789e+34,85.44034334763948,1030,9.073033296689125e+34,85.22621359223301
69,2025-02-05 08:41:52.884050,1457,5.511630447013832e+34,84.23198352779684,1407,5.692253533698136e+34,84.18834399431414,1398,5.726340936204929e+34,84.14020028612303,1393,5.7465713199361255e+34,84.10193826274228,1229,6.461058187257353e+34,83.8633034987795
70,2025-02-05 08:41:52.934082,1381,2.3176277875850376e+34,81.32947139753801,1326,2.394883779350227e+34,81.18401206636501,1307,2.420127783488849e+34,81.32593726090283,1299,2.4309001365484367e+34,81.37028483448806,1118,2.763722657564754e+34,81.31842576028623
71,2025-02-05 08:41:52.984452,1352,4.972453557875307e+33,82.8594674556213,1301,4.988812344399944e+33,82.53881629515757,1290,5.01750445754589e+33,82.37441860465117,1285,5.037027821193929e+33,82.29338521400778,1103,5.236305312671609e+33,82.3327289211242
72,2025-02-05 08:41:53.035050,1368,6.803518946469223e+34,82.7266081871345,1329,6.985672528466605e+34,82.85026335590669,1307,7.097788968661702e+34,82.77658760520275,1298,7.141485803039173e+34,82.82896764252696,1130,8.846976242372286e+33,82.59026548672567
73,2025-02-05 08:41:53.085391,1231,1.2357289366633065e+35,83.85458976441917,1181,1.2854734927866132e+35,83.88060965283658,1172,1.2951924548329301e+35,83.76194539249147,1167,1.3007416941424098e+35,83.71036846615253,1021,1.482368035244865e+35,83.12438785504408
74,2025-02-05 08:41:53.135824,1339,4.9040215031341625e+34,84.54667662434653,1301,5.039016286487624e+34,84.16064565718678,1286,5.095011947423276e+34,84.14230171073095,1282,5.10951425352848e+34,84.14508580343214,1126,5.761865485906559e+34,83.82504440497335
75,2025-02-05 08:41:53.186083,1239,1.0227475774605073e+34,82.61501210653753,1181,1.0502683310390934e+34,82.6342082980525,1151,1.068327734975434e+34,82.68462206776717,1142,1.07518101724598e+34,82.68213660245183,991,1.1650815733621835e+34,83.19778002018164
76,2025-02-05 08:41:53.236819,1264,5.304181612149143e+34,84.90427215189874,1230,9.271823820548882e+33,84.47073170731707,1218,9.348491238667835e+33,84.3768472906404,1214,9.364565904693599e+33,84.35831960461284,1061,1.0226218542064518e+34,84.4071630537229
77,2025-02-05 08:41:53.287244,1138,9.017920725335789e+34,85.17574692442882,1097,9.332156220250094e+34,85.0045578851413,1091,9.380203169550332e+34,85.00458295142072,1089,9.39414960998059e+34,85.02295684113867,949,1.074569589420351e+35,85.08851422550053
78,2025-02-05 08:41:53.337661,986,3.8627402882121355e+35,84.46450304259635,950,4.008365226855191e+35,84.01578947368421,946,4.02512490103187e+35,84.06871035940803,943,4.037740559109082e+35,84.06044538706257,807,3.9853808962728275e+35,84.77571251548947
79,2025-02-05 08:41:53.387949,1071,5.382937788042901e+34,85.03641456582633,1048,5.490844956593318e+34,85.03148854961832,1044,5.511882676733497e+34,84.92432950191571,1041,5.527767064850884e+34,84.88088376561,899,6.339266997749428e+34,85.08008898776419
80,2025-02-05 08:41:53.438494,1063,6.164225029743507e+33,82.59736594543745,1022,6.236667841164864e+33,82.43835616438356,999,6.290614189624556e+33,82.44444444444444,995,6.279991189381249e+33,82.50251256281408,864,6.673737489343031e+33,82.66203703703704
81,2025-02-05 08:41:53.489289,1157,1.298808767208494e+35,83.75453759723423,1124,1.3363050106542007e+35,83.34074733096085,1115,1.3466104898547176e+35,83.47713004484305,1112,1.3500826317620626e+35,83.39838129496403,959,1.5580228391430114e+35,83.8488008342023
82,2025-02-05 08:41:53.539145,1143,1.3461724052191476e+35,83.69116360454943,1102,1.3920334061991403e+35,83.34301270417423,1088,1.4091243049660573e+35,83.2564338235294,1082,1.4167732026271221e+35,83.24214417744916,940,7.59356109401621e+34,83.6063829787234
83,2025-02-05 08:41:53.589639,1196,2.051404692667707e+34,84.79682274247492,1157,2.105106227001903e+34,84.72255834053587,1152,2.1111381515679006e+34,84.70572916666667,1149,2.1150955364997984e+34,84.7006092254134,977,9.109963692900492e+33,85.25383828045035
84,2025-02-05 08:41:53.640065,1349,7.394878305996724e+33,84.3002223869533,1307,7.523091225388703e+33,84.03749043611323,1300,7.536104210033563e+33,83.99538461538461,1295,7.488674906724664e+33,83.9969111969112,1014,8.41815643994557e+33,86.14299802761342
85,2025-02-05 08:41:53.690477,1275,1.969456926650665e+34,83.22274509803921,1233,2.0220488917397117e+34,82.95782643957827,1221,2.0346050172908884e+34,83.004095004095,1215,2.041710993495026e+34,83.10946502057614,924,2.486197579455448e+34,84.68506493506493
86,2025-02-05 08:41:53.741257,1359,8.844796850066468e+33,83.48638704930096,1318,8.99790929306623e+33,83.38619119878604,1304,9.053394471367218e+33,83.32592024539878,1298,9.053936967476876e+33,83.3020030816641,887,1.0791010455716136e+34,86.83652762119505
87,2025-02-05 08:41:53.791865,1271,2.3347449161199513e+34,85.9134539732494,1224,2.412714057442233e+34,85.79411764705883,1217,2.423655079395738e+34,85.83401807723911,1213,2.4301742327141567e+34,85.82687551525144,1039,2.7649058505907134e+34,85.71511068334938
88,2025-02-05 08:41:53.841735,1269,2.91459750196803e+34,85.77935382190701,1230,2.9881256385948554e+34,85.79918699186992,1219,3.0121588851089596e+34,85.84331419196063,1216,3.018120718425561e+34,85.93009868421052,1026,3.433861263503193e+34,85.88888888888889
89,2025-02-05 08:41:53.892239,1224,4.9563610280143764e+33,86.50408496732027,1171,5.012857101996707e+33,86.54483347566183,1162,5.00554008850532e+33,86.43803786574871,1160,4.9987661288101574e+33,86.44224137931035,1008,5.255993580989419e+33,86.66170634920636
90,2025-02-05 08:41:53.942724,1275,1.8928812856908013e+34,85.25725490196078,1210,7.68621192345229e+33,85.10495867768596,1201,7.699179757577796e+33,85.28892589508743,1191,7.748811062319432e+33,85.46599496221663,1036,8.304327515913579e+33,86.27799227799228
91,2025-02-05 08:41:53.993043,1311,6.675135682000513e+33,86.6094584286804,1259,6.709501244040851e+33,86.3296266878475,1245,6.756248514975244e+33,86.33815261044177,1238,6.780006812830803e+33,86.35379644588045,1070,7.395693535356375e+33,86.41869158878505
92,2025-02-05 08:41:54.043410,1233,3.38758461860192e+34,85.40470397404704,1183,3.509610417435686e+34,85.67878275570584,1171,3.542524650290766e+34,85.70538001707942,1168,3.5516236005911705e+34,85.6652397260274,993,4.123543050969996e+34,86.08157099697885
93,2025-02-05 08:41:54.093917,1230,6.581985908656313e+33,86.34308943089431,1187,6.624709347598635e+33,86.29738837405223,1175,6.661955670066546e+33,86.18468085106383,1172,6.679008457617911e+33,86.23890784982935,987,7.460163637152727e+33,86.3951367781155
94,2025-02-05 08:41:54.144294,1223,6.356545872643257e+34,85.35731807031888,1180,6.565468502616406e+34,85.33220338983051,1173,6.600079010430285e+34,85.36402387041774,1167,6.634012578607305e+34,85.25449871465295,1016,7.574239087974097e+34,85.45866141732283
95,2025-02-05 08:41:54.194638,1153,9.796057684925581e+34,83.90372940156115,1103,1.0215823786920988e+35,84.02175883952856,1091,1.0323275885697161e+35,84.08249312557287,1084,1.0388290686303726e+35,84.02490774907749,928,1.1661568835542313e+35,84.11422413793103
96,2025-02-05 08:41:54.245132,1048,8.513575222152829e+34,86.68511450381679,1014,8.783179048635136e+34,86.89644970414201,1008,8.830142547419568e+34,86.85912698412699,1006,8.84769750278223e+34,86.82107355864811,867,1.0189979406327577e+35,86.57900807381776
97,2025-02-05 08:41:54.295534,981,2.844240516621333e+34,83.05402650356778,950,2.9163618998715973e+34,83.09157894736842,943,2.9342216757461457e+34,83.0763520678685,939,2.9448180541919863e+34,83.12566560170394,796,2.9423016433524665e+34,82.7537688442211
98,2025-02-05 08:41:54.347063,930,1.7816148483580423e+34,86.54408602150538,907,1.8189087018718975e+34,86.35391400220507,899,1.8311194864121132e+34,86.41156840934372,897,1.8332089087745325e+34,86.39241917502787,763,2.105979050753893e+34,86.49410222804718
99,2025-02-05 08:41:54.396833,849,9.366248139060578e+34,84.75147232037692,822,9.649985689294494e+34,84.80778588807786,820,9.673522239756188e+34,84.84268292682927,816,9.720941466421659e+34,84.91666666666667,722,1.095436246120859e+35,84.51108033240997
100,2025-02-05 08:41:54.446842,894,2.380245681138206e+34,85.29530201342281,862,2.445804076125335e+34,85.24245939675174,855,2.461646646052702e+34,85.12982456140351,853,2.4674183849649007e+34,85.1137162954279,731,2.822982388087578e+34,85.31326949384405
101,2025-02-05 08:41:54.497413,967,6.967733953871889e+34,85.60186142709411,935,7.191292753486304e+34,85.71336898395722,930,7.228034779937357e+34,85.70430107526882,925,7.265173907877286e+34,85.71243243243244,809,8.258661511481585e+34,85.36217552533992
102,2025-02-05 08:41:54.547875,1065,1.4968660726876774e+35,82.68826291079812,1022,1.5561736658131506e+35,82.70939334637964,1013,1.5694694922158322e+35,82.76406712734452,1009,1.5751600819278119e+35,82.85034687809713,894,1.7703854292458997e+35,83.56040268456375
103,2025-02-05 08:41:54.602553,1201,7.264158039185716e+34,83.97585345545379,1161,7.505193940735129e+34,83.72523686477174,1157,7.531141024367748e+34,83.70440795159897,1152,7.563828268397122e+34,83.68315972222223,975,8.856308580303712e+34,83.68923076923078
104,2025-02-05 08:41:54.651982,1369,6.510194418181163e+34,81.9254930606282,1319,6.743431829908776e+34,81.69598180439728,1298,6.842895603389859e+34,81.66409861325116,1285,6.905170371770793e+34,81.81789883268482,1116,7.899610970374218e+34,81.47670250896057
105,2025-02-05 08:41:54.703228,1230,7.795857133493564e+34,85.52520325203253,1174,8.146411047604259e+34,85.22742759795571,1162,8.225926372529037e+34,85.32444061962134,1160,8.240109004205811e+34,85.2646551724138,1001,9.498636654911381e+34,84.96103896103897
106,2025-02-05 08:41:54.753699,1336,2.247535800484294e+34,82.82110778443113,1296,2.303113733835223e+34,82.71296296296296,1278,2.327161731096385e+34,82.51173708920187,1271,2.337167132833113e+34,82.51298190401259,1134,2.5864315110494286e+34,82.07848324514991
